GEO_ID,NAME_2010,Household_ct_2010,Mean_Income_2010,NAME_2011,Household_ct_2011,Mean_Income_2011,NAME_2012,Household_ct_2012,Mean_Income_2012,NAME_2013,Household_ct_2013,Mean_Income_2013,NAME_2014,Household_ct_2014,Mean_Income_2014,NAME_2015,Household_ct_2015,Mean_Income_2015,NAME_2016,Household_ct_2016,Mean_Income_2016,NAME_2017,Household_ct_2017,Mean_Income_2017,NAME_2018,Household_ct_2018,Mean_Income_2018,NAME_2019,Household_ct_2019,Mean_Income_2019,NAME_2021,Household_ct_2021,Mean_Income_2021,NAME_2022,Household_ct_2022,Mean_Income_2022,NAME_2023,Household_ct_2023,Mean_Income_2023
Geography,Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Households!!Estimate!!Total,Households!!Estimate!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars),Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Mean income (dollars)
7950000US1702501,,,,,,,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA; Illinois",60489,62343,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA; Illinois",59114,63082,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA; Illinois",58792,63445,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA; Illinois",58902,68230,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA; Illinois",58782,69549,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA; Illinois",57579,71582,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA; Illinois",57806,68131,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA; Illinois",58468,71617,"Knox, Stark, Bureau, Marshall & Woodford Counties PUMA; Illinois",60566,76211,,,,,,
7950000US1702601,,,,,,,"DeKalb County PUMA, Illinois",38193,58641,"DeKalb County PUMA, Illinois",37526,62410,"DeKalb County PUMA, Illinois",36965,69870,"DeKalb County PUMA, Illinois",36946,67234,"DeKalb County PUMA, Illinois",36690,75593,"DeKalb County PUMA, Illinois",38324,74981,"DeKalb County PUMA, Illinois",38849,77923,"DeKalb County PUMA, Illinois",39330,79542,"DeKalb County PUMA, Illinois",38916,84294,,,,,,
7950000US1702801,,,,,,,"Winnebago County (Southeast & West)--Rockford City PUMA, Illinois",79835,57197,"Winnebago County (Southeast & West)--Rockford City PUMA, Illinois",78736,58392,"Winnebago County (Southeast & West)--Rockford City PUMA, Illinois",80125,56705,"Winnebago County (Southeast & West)--Rockford City PUMA, Illinois",78791,58138,"Winnebago County (Southeast & West)--Rockford City PUMA, Illinois",81010,61654,"Winnebago County (Southeast & West)--Rockford City PUMA, Illinois",78989,64872,"Winnebago County (Southeast & West)--Rockford City PUMA, Illinois",81222,66013,"Winnebago County (Southeast & West)--Rockford City PUMA, Illinois",79205,68266,"Winnebago County (Southeast & West)--Rockford City PUMA, Illinois",79113,68523,,,,,,
7950000US1702901,,,,,,,"Winnebago (Northeast) & Boone Counties PUMA, Illinois",50566,72323,"Winnebago (Northeast) & Boone Counties PUMA, Illinois",52556,72208,"Winnebago (Northeast) & Boone Counties PUMA, Illinois",53011,73906,"Winnebago (Northeast) & Boone Counties PUMA, Illinois",53399,74961,"Winnebago (Northeast) & Boone Counties PUMA, Illinois",52660,77356,"Winnebago (Northeast) & Boone Counties PUMA, Illinois",53490,82248,"Winnebago (Northeast) & Boone Counties PUMA, Illinois",51827,85427,"Winnebago (Northeast) & Boone Counties PUMA, Illinois",54333,89806,"Winnebago (Northeast) & Boone Counties PUMA, Illinois",54895,84765,,,,,,
7950000US1703007,,,,,,,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA; Illinois",41026,103431,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA; Illinois",44662,114934,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA; Illinois",43370,115545,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA; Illinois",42226,115887,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA; Illinois",41896,112682,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA; Illinois",42643,121864,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA; Illinois",42918,142284,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA; Illinois",44146,127844,"Kane County (East)--St. Charles, Batavia (Central) & Geneva (Central) Townships PUMA; Illinois",45426,140548,,,,,,
7950000US1703008,,,,,,,"Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA, Illinois",43080,66293,"Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA, Illinois",42256,78730,"Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA, Illinois",44910,79642,"Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA, Illinois",43995,77202,"Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA, Illinois",43999,79832,"Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA, Illinois",45525,83430,"Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA, Illinois",48535,87474,"Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA, Illinois",46488,91694,"Kane County (Northeast)--Elgin (North & Central) & Dundee Townships PUMA, Illinois",48689,87411,,,,,,
7950000US1703009,,,,,,,"Kane County (West) PUMA, Illinois",39629,118035,"Kane County (West) PUMA, Illinois",40953,116580,"Kane County (West) PUMA, Illinois",42086,118241,"Kane County (West) PUMA, Illinois",43893,119540,"Kane County (West) PUMA, Illinois",42315,124425,"Kane County (West) PUMA, Illinois",44124,128562,"Kane County (West) PUMA, Illinois",44957,130911,"Kane County (West) PUMA, Illinois",43753,141357,"Kane County (West) PUMA, Illinois",47413,145941,,,,,,
7950000US1703105,,,,,,,"Will County (Northwest Central)--Plainfield & Lockport Townships PUMA, Illinois",47451,82865,"Will County (Northwest Central)--Plainfield & Lockport Townships PUMA, Illinois",45345,82388,"Will County (Northwest Central)--Plainfield & Lockport Townships PUMA, Illinois",43360,86989,"Will County (Northwest Central)--Plainfield & Lockport Townships PUMA, Illinois",42345,86811,"Will County (Northwest Central)--Plainfield & Lockport Townships PUMA, Illinois",45177,85225,"Will County (Northwest Central)--Plainfield & Lockport Townships PUMA, Illinois",45486,90204,"Will County (Northwest Central)--Plainfield & Lockport Townships PUMA, Illinois",44827,97364,"Will County (Northwest Central)--Plainfield & Lockport Townships PUMA, Illinois",45277,94521,"Will County (Northwest Central)--Plainfield & Lockport Townships PUMA, Illinois",45789,111876,,,,,,
7950000US1703106,,,,,,,"Will County (Northwest)--DuPage & Wheatland Townships PUMA, Illinois",50471,112284,"Will County (Northwest)--DuPage & Wheatland Townships PUMA, Illinois",49593,111643,"Will County (Northwest)--DuPage & Wheatland Townships PUMA, Illinois",52939,123899,"Will County (Northwest)--DuPage & Wheatland Townships PUMA, Illinois",52307,122049,"Will County (Northwest)--DuPage & Wheatland Townships PUMA, Illinois",52555,120771,"Will County (Northwest)--DuPage & Wheatland Townships PUMA, Illinois",53328,128115,"Will County (Northwest)--DuPage & Wheatland Townships PUMA, Illinois",55579,133538,"Will County (Northwest)--DuPage & Wheatland Townships PUMA, Illinois",56140,139913,"Will County (Northwest)--DuPage & Wheatland Townships PUMA, Illinois",58607,138397,,,,,,
7950000US1703107,,,,,,,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA; Illinois",39403,101020,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA; Illinois",41476,108145,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA; Illinois",42542,104934,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA; Illinois",43392,111764,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA; Illinois",43147,122434,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA; Illinois",40255,117066,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA; Illinois",42334,132561,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA; Illinois",42303,127311,"Will County (Northeast)--Frankfort, Homer & New Lenox (North) Townships PUMA; Illinois",44508,135472,,,,,,
7950000US1703108,,,,,,,"Will County (South) PUMA, Illinois",38416,76166,"Will County (South) PUMA, Illinois",40970,80111,"Will County (South) PUMA, Illinois",40239,83236,"Will County (South) PUMA, Illinois",41589,79110,"Will County (South) PUMA, Illinois",41257,89807,"Will County (South) PUMA, Illinois",41939,88149,"Will County (South) PUMA, Illinois",42155,88898,"Will County (South) PUMA, Illinois",39769,97568,"Will County (South) PUMA, Illinois",44896,99559,,,,,,
7950000US1703207,,,,,,,"Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA, Illinois",41447,77950,"Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA, Illinois",42798,81100,"Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA, Illinois",40027,85940,"Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA, Illinois",40708,89064,"Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA, Illinois",41576,88240,"Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA, Illinois",41748,91520,"Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA, Illinois",42580,94791,"Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA, Illinois",42392,98154,"Dupage County (Northeast)--Addison & Bloomingdale (North) Townships PUMA, Illinois",44035,113514,,,,,,
7950000US1703208,,,,,,,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA; Illinois",57646,93412,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA; Illinois",58612,90568,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA; Illinois",60091,90217,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA; Illinois",58445,92954,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA; Illinois",58962,94676,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA; Illinois",59825,100030,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA; Illinois",62416,108309,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA; Illinois",58777,112897,"DuPage County (Northwest)--Bloomingdale (South), Wayne & Winfield (North) Townships PUMA; Illinois",59226,110199,,,,,,
7950000US1703209,,,,,,,"DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA, Illinois",43956,103415,"DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA, Illinois",44931,103159,"DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA, Illinois",45074,110553,"DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA, Illinois",43805,105729,"DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA, Illinois",44306,116361,"DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA, Illinois",44265,125974,"DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA, Illinois",44155,125504,"DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA, Illinois",44309,136437,"DuPage County (Southwest)--Naperville & Winfield (South) Townships PUMA, Illinois",47320,132192,,,,,,
7950000US1703306,,,,,,,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA; Illinois",53116,86418,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA; Illinois",57350,78572,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA; Illinois",55734,84174,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA; Illinois",54672,86729,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA; Illinois",55322,89539,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA; Illinois",56210,95535,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA; Illinois",56448,94392,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA; Illinois",57502,100771,"Lake County (Northwest)--Avon, Lake Villa, Antioch & Grant Townships PUMA; Illinois",55156,107536,,,,,,
7950000US1703307,,,,,,,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA; Illinois",45271,53111,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA; Illinois",48088,57933,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA; Illinois",45857,61865,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA; Illinois",46984,62109,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA; Illinois",46100,63762,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA; Illinois",49420,61575,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA; Illinois",46093,64246,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA; Illinois",46887,69738,"Lake County (Northeast)--Waukegan, Zion, Benton & Newport Townships PUMA; Illinois",49690,89098,,,,,,
7950000US1703308,,,,,,,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA; Illinois",40969,132319,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA; Illinois",39204,127208,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA; Illinois",39183,134588,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA; Illinois",41353,130369,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA; Illinois",41380,146620,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA; Illinois",40677,132105,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA; Illinois",41458,143300,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA; Illinois",42341,155777,"Lake County (Southwest)--Ela, Freemont, Wauconda & Cuba Townships PUMA; Illinois",43324,157836,,,,,,
7950000US1703309,,,,,,,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA; Illinois",53010,111343,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA; Illinois",51704,122623,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA; Illinois",50894,122331,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA; Illinois",51371,128575,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA; Illinois",52824,125541,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA; Illinois",50733,136499,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA; Illinois",52513,137929,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA; Illinois",51600,138397,"Lake County (East Central)--Warren, Libertyville (North & East) & Shields Townships PUMA; Illinois",55953,139299,,,,,,
7950000US1703310,,,,,,,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA; Illinois",49453,149400,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA; Illinois",48604,161423,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA; Illinois",49024,169789,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA; Illinois",47807,180112,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA; Illinois",48793,175384,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA; Illinois",50695,187218,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA; Illinois",50140,184174,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA; Illinois",49360,188135,"Lake County--Vernon, Moraine, West Deerfield & Libertyville (Southeast) Townships PUMA; Illinois",50639,187355,,,,,,
7950000US1703415,,,,,,,"Cook County (North)--Wheeling Township (North & East) PUMA, Illinois",48099,85582,"Cook County (North)--Wheeling Township (North & East) PUMA, Illinois",49227,85387,"Cook County (North)--Wheeling Township (North & East) PUMA, Illinois",49165,93438,"Cook County (North)--Wheeling Township (North & East) PUMA, Illinois",48738,94562,"Cook County (North)--Wheeling Township (North & East) PUMA, Illinois",47819,93830,"Cook County (North)--Wheeling Township (North & East) PUMA, Illinois",49597,102530,"Cook County (North)--Wheeling Township (North & East) PUMA, Illinois",49498,105562,"Cook County (North)--Wheeling Township (North & East) PUMA, Illinois",48516,108961,"Cook County (North)--Wheeling Township (North & East) PUMA, Illinois",50737,111117,,,,,,
7950000US1703416,,,,,,,"Cook County (Northeast)--Northfield & New Trier Townships PUMA, Illinois",50778,165958,"Cook County (Northeast)--Northfield & New Trier Townships PUMA, Illinois",50823,173870,"Cook County (Northeast)--Northfield & New Trier Townships PUMA, Illinois",51674,176377,"Cook County (Northeast)--Northfield & New Trier Townships PUMA, Illinois",51389,186158,"Cook County (Northeast)--Northfield & New Trier Townships PUMA, Illinois",54037,189653,"Cook County (Northeast)--Northfield & New Trier Townships PUMA, Illinois",53352,210138,"Cook County (Northeast)--Northfield & New Trier Townships PUMA, Illinois",52508,214910,"Cook County (Northeast)--Northfield & New Trier Townships PUMA, Illinois",53075,220879,"Cook County (Northeast)--Northfield & New Trier Townships PUMA, Illinois",54344,214826,,,,,,
7950000US1703417,,,,,,,"Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA, Illinois",41391,86128,"Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA, Illinois",40385,86455,"Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA, Illinois",40742,84669,"Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA, Illinois",40598,89072,"Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA, Illinois",39481,90490,"Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA, Illinois",40380,93962,"Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA, Illinois",39934,91615,"Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA, Illinois",42679,95886,"Cook County (Northwest)--Hanover & Schaumburg (Northwest) Townships PUMA, Illinois",39846,103346,,,,,,
7950000US1703418,,,,,,,"Cook County (Northwest)--Schaumburg Township (South & Central) PUMA, Illinois",39662,83967,"Cook County (Northwest)--Schaumburg Township (South & Central) PUMA, Illinois",42243,87773,"Cook County (Northwest)--Schaumburg Township (South & Central) PUMA, Illinois",40028,90298,"Cook County (Northwest)--Schaumburg Township (South & Central) PUMA, Illinois",38552,90049,"Cook County (Northwest)--Schaumburg Township (South & Central) PUMA, Illinois",40702,92511,"Cook County (Northwest)--Schaumburg Township (South & Central) PUMA, Illinois",41967,99449,"Cook County (Northwest)--Schaumburg Township (South & Central) PUMA, Illinois",38296,97513,"Cook County (Northwest)--Schaumburg Township (South & Central) PUMA, Illinois",39629,103125,"Cook County (Northwest)--Schaumburg Township (South & Central) PUMA, Illinois",41622,98084,,,,,,
7950000US1703419,,,,,,,"Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA, Illinois",47460,77618,"Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA, Illinois",46942,83773,"Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA, Illinois",46229,77069,"Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA, Illinois",47897,95438,"Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA, Illinois",49770,85287,"Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA, Illinois",45707,96168,"Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA, Illinois",47512,98751,"Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA, Illinois",47144,99308,"Cook County (Northwest)--Elk Grove & Wheeling (Southwest) Townships PUMA, Illinois",49046,103028,,,,,,
